claim_id,customer_id,policy_id,age,insurance_type,region,claim_amount,policy_annual_premium,months_as_customer,num_previous_claims,police_report_filed,witnesses,injury_claim,vehicle_claim,total_claim_amount,fraud_reported
293,6854,634633,26,Home,Agadir,5681.98,13130.68,152,1,0,1,1,1,2732.68,0
294,7709,133896,69,Health,Agadir,4222.65,6680.58,204,1,1,1,0,0,2979.88,0
295,1569,578646,19,Auto,Agadir,1878.51,3860.01,85,2,1,2,0,1,7442.04,0
296,6442,915331,49,Travel,Agadir,1436.0,4452.29,106,0,1,1,0,0,4857.62,0
297,2895,599387,73,Life,Rabat,182.77,3694.69,144,1,1,2,1,0,16033.01,0
298,3733,914661,67,Life,Tangier,2094.41,8348.15,100,2,0,0,0,0,3987.29,0
299,4863,610269,70,Home,Fes,2943.65,13093.81,99,0,0,2,1,0,3662.14,0
300,8455,367727,39,Life,Marrakech,333.18,11717.37,9,1,1,1,0,1,2291.08,0
301,5014,613622,60,Auto,Agadir,8006.91,12034.9,6,0,0,1,1,0,1502.19,0
302,2686,171537,30,Life,Tangier,2459.11,7000.18,108,2,1,1,0,0,2903.38,0
303,4009,864777,25,Auto,Agadir,12805.81,5175.45,193,0,1,0,1,0,7416.55,1
304,8806,497783,18,Auto,Tangier,1312.39,11481.66,206,1,0,1,1,1,17739.72,0
305,1154,699095,34,Health,Marrakech,13143.79,12002.82,152,2,0,3,0,0,11511.21,1
306,2409,753936,29,Home,Casablanca,1739.17,10582.63,138,2,0,2,0,1,2778.18,0
307,1784,999084,21,Travel,Rabat,2806.4,965.55,82,1,1,1,0,1,5780.34,0
308,9096,570455,70,Auto,Fes,3861.22,9050.43,237,2,0,3,1,1,5054.63,0
309,8560,768689,30,Home,Casablanca,2835.59,5532.16,201,3,1,2,0,1,15657.22,0
310,8343,332117,48,Travel,Marrakech,4295.09,3344.79,27,1,1,1,1,0,18314.89,0
311,8206,873068,58,Life,Rabat,296.05,10568.73,119,0,0,1,0,0,701.51,0
312,6596,433936,24,Home,Rabat,2521.82,4393.63,211,2,1,1,0,0,19798.03,0
313,6801,493444,40,Home,Rabat,2706.72,13736.2,100,3,1,0,1,1,1022.96,0
314,3806,313286,41,Home,Marrakech,274.85,4822.15,3,2,1,2,1,0,6458.25,0
315,1537,661340,22,Life,Agadir,6444.38,8550.12,38,3,1,0,1,0,607.93,1
316,6986,550985,22,Life,Agadir,998.62,12502.55,201,1,0,1,1,0,13569.64,0
317,2841,146032,34,Home,Agadir,9235.36,6330.72,74,3,1,2,1,1,3503.37,0
318,9716,604910,47,Health,Casablanca,3304.84,12515.54,73,0,1,3,0,1,9667.61,0
319,7971,395830,26,Auto,Fes,1496.47,10993.6,17,0,0,0,0,0,3684.26,0
320,6625,963413,23,Life,Rabat,9953.01,13852.56,106,1,1,1,0,0,12983.47,1
321,3950,723090,42,Health,Rabat,21899.97,5224.6,230,2,1,1,1,0,928.13,0
322,8992,334337,36,Life,Casablanca,3121.93,2022.91,48,1,1,2,0,0,9044.39,0
323,5780,272857,33,Home,Agadir,15519.67,6740.07,177,2,0,3,0,1,7457.08,1
324,3368,529763,38,Health,Rabat,2413.05,11894.3,171,0,1,0,1,1,7150.89,0
325,7655,404962,19,Travel,Rabat,9459.61,7031.31,84,3,0,1,1,1,8213.59,1
326,9173,986854,27,Auto,Marrakech,1917.98,4298.82,7,1,1,0,0,1,15290.36,0
327,5495,434071,33,Auto,Tangier,26664.01,900.25,196,4,1,2,0,0,13185.0,1
328,7002,821041,54,Life,Casablanca,10859.21,5038.85,126,1,1,0,0,1,1198.17,1
329,7614,441609,32,Auto,Casablanca,5241.77,10844.03,202,0,1,2,0,1,5512.26,0
330,6919,845222,30,Travel,Agadir,142.5,2640.4,149,1,0,0,0,1,7011.37,1
331,1853,850887,30,Health,Casablanca,5108.09,5442.75,206,3,0,2,0,1,4599.69,1
332,5146,737509,49,Health,Agadir,677.28,793.36,153,0,0,0,1,1,5737.25,0
333,4769,399477,62,Home,Marrakech,4554.65,10965.45,81,0,0,1,1,1,7926.81,0
334,1574,226457,64,Health,Marrakech,13807.94,13269.9,189,2,1,1,1,0,10478.14,0
335,2148,378720,63,Life,Fes,6814.42,8743.66,156,2,1,0,0,0,8693.61,0
336,7293,219875,25,Travel,Agadir,8353.66,875.15,206,2,0,0,1,1,11658.56,0
337,7457,925837,60,Home,Marrakech,1905.26,3655.57,52,3,1,0,1,0,35217.23,0
338,8509,980432,35,Life,Agadir,478.42,6857.8,13,1,1,0,1,1,3994.73,0
339,5777,566995,73,Life,Casablanca,1181.17,9019.93,34,1,0,0,1,1,4297.64,0
340,4854,655889,53,Life,Fes,2006.84,7696.01,127,0,0,1,1,1,9927.87,0
341,3491,954378,43,Auto,Tangier,2931.08,13780.06,105,3,1,2,0,0,4893.58,0
342,4124,414260,27,Life,Rabat,13669.93,14110.23,195,3,0,2,1,0,3502.96,1
343,6691,617965,48,Auto,Rabat,7163.07,2053.71,132,0,1,0,1,1,3119.09,0
344,4051,610472,50,Health,Fes,42773.34,2506.67,44,3,1,0,0,0,9213.62,1
345,1004,728474,46,Auto,Agadir,896.46,5691.8,126,2,1,2,0,1,7726.2,0
346,6222,949326,22,Life,Agadir,12049.29,6607.91,143,1,0,1,0,1,31744.3,1
347,6315,789995,30,Travel,Agadir,8522.18,8997.97,212,0,1,0,1,0,1764.15,0
348,5869,893897,18,Travel,Tangier,2591.85,11710.82,8,3,1,1,1,0,1806.86,1
349,1876,681042,40,Health,Rabat,940.9,2468.63,114,1,0,0,1,1,5253.02,0
350,8027,329047,57,Life,Fes,1424.28,12138.28,5,2,0,0,0,0,2243.33,1
351,5142,192850,20,Auto,Agadir,1344.44,9345.41,194,2,1,2,0,0,827.96,0
352,7966,996197,20,Travel,Marrakech,23220.74,14722.82,220,1,1,0,1,1,3223.74,1
353,8079,840479,24,Home,Casablanca,8053.81,9941.93,86,0,1,3,0,1,42755.08,0
354,8987,454835,53,Life,Tangier,8423.56,10883.33,73,2,1,2,0,1,59090.68,0
355,7799,663159,52,Life,Agadir,3311.67,3330.53,92,1,1,2,1,0,8450.68,0
356,5465,293946,32,Home,Rabat,2265.26,11648.5,121,0,0,1,1,1,1613.94,0
357,1635,570949,57,Travel,Casablanca,4468.48,1649.36,46,2,1,0,1,0,2249.42,0
358,2693,915943,20,Home,Fes,3370.98,10019.69,193,3,0,1,0,0,5391.87,1
359,5752,967392,46,Health,Agadir,2656.5,1305.81,116,2,0,1,0,1,2968.66,0
360,9311,952208,47,Auto,Rabat,4628.68,2170.77,228,1,1,3,1,0,5787.52,0
361,1830,349200,56,Auto,Casablanca,829.6,2064.06,113,0,1,0,0,0,5132.26,0
362,6177,825527,35,Travel,Marrakech,4106.85,1261.02,234,1,1,2,0,1,1444.53,0
363,9932,406606,28,Home,Tangier,2609.83,5156.51,66,2,0,1,0,1,4679.81,0
364,9308,554598,60,Life,Fes,1264.54,14918.11,230,1,0,2,0,1,7808.7,0
365,6949,583410,66,Life,Rabat,6430.15,5549.27,154,3,1,1,0,0,3381.56,0
366,3838,858741,55,Life,Marrakech,25699.3,11531.25,31,0,0,1,0,0,12665.26,0
367,2150,656862,57,Health,Tangier,13817.4,2418.6,51,1,0,3,0,0,5196.44,0
368,8560,726360,18,Health,Tangier,2123.59,7090.12,41,1,1,0,0,1,4314.4,0
369,2931,535126,46,Life,Marrakech,6616.2,3184.18,51,3,0,0,0,0,5228.75,1
370,2664,304603,27,Travel,Rabat,8201.43,3285.41,147,0,1,1,1,0,2860.76,0
371,2081,780546,45,Health,Tangier,3439.24,1945.51,95,1,1,1,0,1,7374.87,0
372,1512,778173,74,Health,Fes,2896.35,6764.64,73,2,1,0,0,1,2085.13,0
373,8805,834172,48,Auto,Casablanca,4503.05,1595.26,131,2,1,0,0,0,53569.67,0
374,6237,840885,36,Auto,Fes,60784.77,13692.26,38,2,0,0,0,1,37377.88,1
375,1559,964714,20,Travel,Agadir,4059.36,6994.55,198,2,1,2,0,0,4550.04,0
376,4672,209779,53,Health,Tangier,651.38,12659.21,173,0,0,1,0,1,8686.5,0
377,8404,118557,60,Health,Casablanca,849.33,14702.23,237,2,0,2,0,1,8975.8,0
378,4343,259132,32,Home,Marrakech,2427.39,10327.8,199,1,1,1,0,0,8907.64,0
379,5070,552082,50,Travel,Casablanca,667.63,13571.91,41,5,0,2,0,0,9748.53,1
380,1580,434248,58,Travel,Casablanca,2542.69,2462.83,153,1,0,1,0,0,10471.45,0
381,8004,856265,60,Home,Casablanca,43055.82,12534.91,217,1,0,1,0,1,9831.37,1
382,9130,577793,68,Home,Tangier,1613.69,4432.65,178,2,0,1,0,0,2240.26,0
383,4147,761440,62,Auto,Agadir,808.56,7352.67,129,2,1,0,1,1,7669.21,0
384,5249,244926,43,Travel,Agadir,2323.68,9875.45,54,3,1,3,0,1,2334.11,0
385,2679,823055,33,Travel,Rabat,2631.37,13601.38,86,2,1,2,1,0,8293.35,0
386,4506,782385,53,Home,Agadir,909.97,13709.41,212,1,1,1,1,1,12534.17,0
387,8253,284054,50,Life,Tangier,674.49,1835.48,13,2,0,3,0,1,7151.23,0
388,3744,665369,37,Life,Rabat,15176.47,5786.05,40,1,0,1,1,0,10388.76,1
389,6188,854981,30,Auto,Marrakech,5436.64,12001.04,21,2,0,1,1,0,6122.69,0
390,3141,481325,50,Life,Marrakech,1670.22,10695.77,215,0,1,2,0,0,31231.41,0
391,7617,913526,22,Life,Marrakech,745.1,882.11,169,2,1,1,0,1,7410.27,0
392,3479,428910,54,Life,Marrakech,1602.1,7023.4,189,2,1,1,0,0,1961.34,0
393,7484,969485,31,Health,Marrakech,684.55,12524.17,161,0,1,1,0,1,3022.03,0
394,8421,255063,44,Auto,Fes,1487.16,11196.42,201,1,0,1,0,0,7589.3,0
395,5452,887733,40,Home,Tangier,35606.72,6471.82,29,4,0,0,1,0,18262.37,1
396,6881,783970,31,Life,Rabat,3970.41,11159.84,125,2,1,0,0,1,7346.32,0
397,7665,705751,57,Health,Marrakech,1419.96,8492.56,183,1,1,3,1,0,6159.98,0
398,3849,790038,21,Life,Fes,6737.49,13733.12,32,2,0,1,0,1,1606.91,0
399,8390,386610,56,Health,Agadir,976.47,9013.34,11,1,1,0,1,0,32735.04,0
400,7905,573656,69,Auto,Fes,1832.16,6310.65,180,3,1,2,1,1,1302.64,0
401,3489,126081,36,Life,Fes,322.14,13012.35,36,4,1,0,0,1,1047.69,1
402,5611,124354,64,Health,Tangier,13751.22,1223.1,93,4,1,0,1,1,3071.05,1
403,3839,717585,71,Travel,Marrakech,2340.04,13557.4,112,1,1,3,0,0,8889.14,0
404,9527,904732,21,Travel,Fes,1115.97,10597.03,159,2,0,3,0,1,3294.4,0
405,6878,164384,47,Health,Fes,6498.9,14138.78,142,6,0,0,1,0,2653.74,1
406,7303,981459,36,Life,Marrakech,847.88,4132.32,191,5,0,2,0,1,2159.57,1
407,1851,745972,48,Life,Tangier,912.04,10576.36,180,3,0,2,0,0,28787.83,0
408,2687,947324,48,Auto,Fes,1891.53,12237.22,182,3,1,1,0,0,6872.4,0
409,7833,135525,26,Auto,Rabat,708.38,10680.49,117,1,0,1,1,1,12041.01,0
410,3427,106464,70,Home,Casablanca,1360.85,3549.84,50,1,1,0,0,0,38453.99,0
411,5000,640850,30,Auto,Agadir,2350.09,4496.05,217,0,1,0,1,0,37240.54,0
412,6052,993824,31,Life,Casablanca,2619.01,8717.76,123,0,1,1,1,1,2001.4,0
413,3738,679802,72,Home,Casablanca,608.16,6977.88,182,4,1,2,0,1,6308.57,0
414,6732,475572,63,Auto,Tangier,2223.43,11159.2,218,1,1,1,0,0,10801.29,0
415,6387,212564,71,Health,Fes,5983.74,5990.81,214,1,1,0,1,1,5477.27,0
416,9002,470191,27,Travel,Casablanca,7309.45,12962.47,73,1,1,0,1,0,2500.49,0
417,6536,567435,65,Auto,Casablanca,1640.85,6762.85,97,0,0,1,0,1,341.54,0
418,4913,656922,48,Auto,Agadir,2376.52,1080.6,87,0,0,1,0,0,18879.58,0
419,2066,886492,54,Health,Marrakech,2214.13,751.78,227,2,1,0,1,0,31207.28,0
420,8723,895701,40,Life,Fes,561.14,9877.77,212,1,0,1,1,1,10266.76,0
421,5380,294215,44,Health,Fes,1559.02,8338.02,97,4,1,2,1,0,4799.89,0
422,5107,647353,23,Auto,Agadir,7750.2,8369.8,163,0,1,0,0,0,2827.73,0
423,6726,365039,43,Life,Marrakech,7899.37,11955.13,110,0,1,0,1,0,5594.84,0
424,4373,443003,19,Home,Fes,4886.69,5947.94,158,2,1,0,0,1,18691.42,0
425,9945,767712,62,Auto,Rabat,122.31,14933.98,110,0,0,3,1,0,8531.45,0
426,3082,204127,30,Health,Agadir,1166.99,14210.19,55,1,0,1,1,0,557.5,0
427,9967,196426,68,Home,Tangier,5224.49,687.95,94,3,1,1,0,0,24428.81,0
428,7748,292376,67,Travel,Marrakech,23268.86,13488.27,214,1,1,2,0,0,9686.67,0
429,1417,111962,36,Home,Agadir,2929.33,10367.97,109,2,1,1,1,1,1682.39,0
430,9306,133302,18,Health,Casablanca,3344.42,7780.31,129,1,1,0,1,1,8880.41,0
431,9808,447526,57,Home,Fes,2602.47,8949.84,15,1,1,1,0,1,6050.61,0
432,4974,104011,49,Health,Rabat,621.52,12706.93,153,1,1,1,1,0,6028.52,0
433,4267,119782,39,Auto,Rabat,4547.4,14290.04,20,1,0,0,0,1,1793.62,0
434,1825,298763,65,Life,Tangier,480.29,8624.84,199,0,1,0,1,0,3784.9,0
435,8668,744942,46,Travel,Agadir,2691.11,3128.73,144,3,1,1,1,1,980.52,0
436,6745,532941,19,Life,Rabat,3317.14,9776.43,52,2,0,2,0,1,16747.6,0
437,1412,633484,57,Life,Agadir,3162.63,1605.18,87,0,1,0,1,0,2085.96,0
438,8543,143459,55,Life,Fes,627.61,9709.51,213,1,1,1,1,0,15096.71,0
439,8587,711533,65,Health,Fes,1273.05,12224.87,65,5,0,3,0,1,9085.67,0
440,1728,622829,72,Health,Rabat,6812.29,5623.31,111,1,1,0,0,1,3307.56,0
441,8164,703151,28,Travel,Fes,3253.31,1532.17,84,2,0,1,0,0,2324.93,0
442,9867,874751,34,Health,Agadir,1283.1,10537.28,111,0,1,1,1,0,6059.67,0
443,6988,463154,72,Health,Fes,824.39,5420.27,211,1,1,0,0,1,14544.24,0
444,3504,132769,68,Health,Casablanca,7811.66,4111.9,70,2,1,2,0,0,11080.13,0
445,3967,469673,60,Health,Agadir,3106.45,10493.14,230,1,0,2,1,1,8649.57,0
446,3786,880721,25,Auto,Marrakech,767.46,14559.0,224,3,0,2,0,0,4175.02,1
447,2122,124700,39,Travel,Fes,2377.06,11307.17,129,2,1,0,0,0,11116.59,0
448,5079,871152,21,Health,Fes,1133.05,7624.58,94,0,0,2,0,0,1050.87,0
449,2571,835716,28,Travel,Agadir,4279.77,9207.41,126,1,0,1,1,1,6286.62,0
450,6073,331237,25,Home,Tangier,13417.87,2563.04,16,0,0,0,0,0,4958.15,1
451,6104,891701,26,Auto,Marrakech,814.84,12291.59,155,1,1,0,1,1,1445.85,0
452,3143,406024,43,Health,Marrakech,3599.71,9262.28,18,3,0,3,0,1,3464.65,1
453,7806,214003,19,Auto,Marrakech,3521.99,14504.54,77,2,1,1,0,1,26695.82,0
454,8357,239392,33,Auto,Rabat,227.37,14702.51,44,2,1,2,0,1,8699.47,0
455,4440,149589,48,Home,Casablanca,8096.12,5641.51,50,0,1,0,0,1,12570.32,0
456,4766,350606,23,Travel,Casablanca,37002.36,14833.92,92,1,1,2,1,1,3146.78,1
457,6644,831636,70,Auto,Tangier,3517.98,14374.09,202,3,0,0,1,1,916.38,1
458,3914,660185,38,Life,Marrakech,15237.95,9777.56,14,2,1,0,1,0,22051.14,1
459,5968,289637,43,Home,Marrakech,661.51,5335.23,52,1,0,3,0,1,2362.19,0
460,6917,786290,36,Life,Fes,1258.26,11423.43,93,2,1,0,0,1,3534.15,0
461,9787,812593,45,Home,Agadir,3247.02,4432.94,121,3,1,1,0,1,1275.73,0
462,1728,313893,25,Life,Rabat,1070.18,9632.74,203,0,0,2,1,0,19780.33,0
463,2365,900812,31,Life,Rabat,3120.4,856.43,50,0,0,2,1,1,6840.73,0
464,5492,832256,41,Auto,Tangier,9937.29,9614.45,123,1,0,1,1,0,4307.6,1
465,1698,170934,65,Auto,Casablanca,1033.1,14298.32,219,2,1,1,1,0,9075.77,0
466,8186,680118,61,Home,Marrakech,10477.9,3909.57,236,3,1,1,0,1,3394.54,1
467,1395,367673,54,Travel,Agadir,296.5,11783.6,17,0,1,0,1,1,2684.63,0
468,8400,876652,73,Auto,Tangier,1506.41,4754.64,124,2,0,0,1,0,1508.5,0
469,9082,456742,43,Auto,Rabat,2353.55,10763.82,120,3,1,1,0,0,1327.18,0
470,5171,857582,48,Health,Rabat,980.1,10649.6,131,4,1,1,1,0,14341.84,0
471,5360,182987,73,Auto,Rabat,1531.84,3178.7,190,4,1,0,1,1,17462.53,0
472,3502,673466,68,Travel,Marrakech,15920.67,9158.35,95,2,0,0,0,1,901.75,1
473,1717,238009,49,Health,Marrakech,13199.29,12957.95,149,4,0,1,0,1,4669.39,1
474,3782,484096,67,Life,Marrakech,7073.01,6046.73,33,3,1,1,0,1,5461.83,0
475,5946,664174,58,Life,Fes,10398.9,10799.02,1,3,0,1,1,1,2565.59,1
476,6486,673987,19,Health,Casablanca,1415.95,10279.24,198,0,1,0,1,0,2175.36,0
477,9335,700684,42,Health,Rabat,687.18,4233.95,115,4,1,2,0,0,5439.16,0
478,5980,714966,69,Health,Rabat,1131.02,13820.33,184,6,0,2,1,1,2448.69,0
479,8266,649567,61,Home,Fes,1351.78,8670.93,4,1,0,0,0,0,5074.87,1
480,5491,531322,19,Travel,Rabat,1434.51,5651.74,150,1,1,0,0,0,1668.72,0
481,8192,210776,59,Travel,Rabat,5618.2,2883.2,205,1,0,2,0,1,2741.42,0
482,6588,725732,18,Life,Marrakech,4393.2,7365.15,186,3,0,3,0,0,3727.02,1
483,8651,468444,53,Life,Marrakech,2414.4,11086.64,172,0,1,0,0,0,3519.22,0
484,4636,213793,74,Life,Casablanca,2599.58,9542.78,57,2,1,0,1,0,15461.5,0
485,2167,478422,29,Auto,Rabat,11091.19,11042.26,222,2,1,0,1,1,2829.33,1
486,2062,310809,26,Life,Tangier,632.58,11980.53,168,0,1,1,0,0,12616.14,0
487,3156,271616,53,Health,Rabat,7689.47,6894.57,218,1,1,3,0,0,250.7,0
488,8860,465391,58,Life,Rabat,236.62,8042.41,56,2,1,2,0,1,4924.89,0
489,6161,342262,45,Health,Casablanca,1511.6,14803.12,63,0,1,1,0,1,605.02,0
490,6305,633285,55,Home,Tangier,18264.31,14536.75,103,2,1,2,0,0,16871.0,0
491,7541,206102,50,Auto,Rabat,4277.01,6514.85,117,1,1,0,1,0,37225.76,0
492,5729,972143,59,Auto,Agadir,1702.8,10435.1,167,1,1,1,0,1,4740.48,0
493,8330,478189,63,Travel,Agadir,8940.84,4380.06,7,1,1,1,0,0,27514.39,0
494,6334,665148,39,Home,Tangier,6088.3,2714.11,142,2,1,0,0,1,2215.16,0
495,9924,365369,42,Health,Agadir,5799.56,11641.82,125,1,1,0,1,1,13127.78,0
496,5330,734402,35,Home,Marrakech,2341.08,6824.61,90,0,0,1,0,0,11450.92,0
497,9010,737506,23,Auto,Marrakech,9432.67,3067.27,146,3,1,2,0,0,4216.17,0
498,7801,622070,35,Health,Tangier,1376.53,11503.29,55,2,1,1,0,0,4870.83,0
499,5846,987196,69,Home,Rabat,1300.6,13769.97,115,1,0,0,0,0,6851.35,0
500,7731,207041,33,Auto,Tangier,28258.1,14032.47,184,2,1,0,1,0,6038.23,1
501,8241,474368,32,Health,Agadir,1636.15,9146.84,216,1,0,0,0,1,6933.41,0
502,1953,425800,65,Health,Tangier,260.29,7454.8,185,1,0,0,1,1,41749.28,0
503,3539,545096,25,Auto,Agadir,10667.9,2557.07,123,2,0,1,0,1,36491.66,1
504,8056,816438,30,Health,Marrakech,15268.74,11995.45,116,1,0,0,0,0,11480.96,1
505,2542,581862,72,Auto,Tangier,2246.43,14207.19,186,5,0,2,1,1,38870.77,0
506,6293,176290,60,Life,Fes,241.46,13397.18,115,1,1,2,1,0,1643.15,0
507,2191,156633,74,Life,Agadir,2789.84,11400.86,153,0,1,1,0,0,11197.32,0
508,7313,913087,24,Health,Fes,35837.9,566.25,114,1,1,1,0,0,11637.83,0
509,7938,221118,34,Health,Marrakech,3801.2,6412.39,96,4,1,0,0,1,3255.83,1
510,3681,798961,67,Auto,Rabat,7504.29,6455.36,198,2,1,1,1,1,42464.97,0
511,2540,103114,49,Health,Agadir,8039.92,13468.34,80,1,0,2,1,1,24776.64,0
512,7172,912934,39,Travel,Rabat,9562.0,1451.94,3,1,1,1,0,0,8399.31,0
513,6541,149768,72,Life,Marrakech,27862.47,8202.73,149,2,0,0,0,0,2420.14,1
514,2365,410272,68,Health,Rabat,10895.94,2473.95,160,0,1,2,0,0,1057.82,0
515,9691,513244,74,Health,Agadir,2705.76,10103.26,130,1,0,1,1,0,1749.1,0
516,9702,183123,30,Home,Casablanca,781.29,11987.7,111,2,1,1,0,0,25308.54,0
517,8494,732543,64,Health,Agadir,4992.33,9808.41,20,2,0,1,0,0,3740.85,0
518,5312,266405,40,Travel,Agadir,2363.4,12021.48,203,2,1,0,1,0,15570.71,0
519,2324,103174,71,Life,Fes,7045.49,9308.7,115,1,0,1,0,0,7083.22,0
520,4141,217769,46,Home,Casablanca,1058.44,3252.67,146,0,1,1,0,0,648.91,0
521,8419,397542,39,Auto,Casablanca,2078.22,6048.62,182,1,1,3,0,1,3786.69,0
522,4486,529145,18,Auto,Casablanca,3021.15,14374.6,75,0,0,0,0,1,1885.71,0
523,2810,235393,46,Life,Agadir,965.79,4678.54,227,1,0,1,0,1,11302.69,0
524,7588,485693,65,Auto,Marrakech,3127.01,1411.5,36,0,0,3,1,0,11944.89,0
525,3923,851331,22,Travel,Casablanca,7663.52,6080.03,102,0,1,0,0,0,4086.13,0
526,6301,866868,52,Health,Tangier,29500.61,5811.45,76,3,0,2,0,0,22944.27,1
527,5186,286493,72,Life,Rabat,1233.52,7319.48,61,0,1,0,0,0,14502.09,0
528,9905,696923,27,Home,Marrakech,8839.55,8624.4,60,0,1,0,0,1,3203.65,0
529,6977,910192,36,Health,Tangier,277.66,14890.14,223,2,0,1,0,0,8482.31,0
530,5268,765673,54,Auto,Agadir,2954.11,11465.39,117,3,0,2,0,1,2226.2,0
531,5748,867166,24,Auto,Agadir,3244.7,1020.42,36,0,1,0,0,1,3512.37,0
532,5849,317070,63,Home,Tangier,7919.06,10834.33,222,1,1,1,1,1,9040.42,0
533,4709,499017,52,Travel,Fes,1597.8,12451.36,172,2,0,0,0,1,5211.98,0
534,7619,900562,62,Home,Fes,3998.64,13486.65,68,1,1,0,1,1,1191.85,0
535,9647,509291,30,Life,Tangier,11272.26,6648.09,194,0,1,1,0,1,7453.08,0
536,4072,595671,27,Home,Fes,770.72,5047.57,44,1,0,1,1,1,3574.21,0
537,7530,469359,19,Auto,Rabat,284.23,12670.21,77,3,1,0,1,1,2215.07,1
538,1504,250056,23,Travel,Rabat,10888.05,11775.42,90,1,0,1,1,0,1644.35,1
539,2214,974527,25,Travel,Agadir,900.53,8272.62,29,2,0,2,0,0,4051.18,0
540,2531,947374,53,Home,Fes,5158.19,2209.3,176,2,0,0,0,0,6342.11,1
541,8576,243933,42,Life,Casablanca,30949.29,9950.54,164,1,1,1,1,0,3901.3,0
542,1823,198970,61,Auto,Tangier,8132.78,1452.18,220,1,1,0,0,1,6675.55,0
543,1928,182203,64,Health,Rabat,929.27,1955.32,136,3,1,1,0,0,3782.68,0
544,6029,292319,57,Travel,Fes,515.59,5301.53,133,1,0,2,1,0,8877.13,0
545,1133,300173,24,Home,Fes,1171.26,5882.04,96,3,1,3,1,0,4242.82,0
546,3105,601946,63,Life,Rabat,3667.98,7198.62,222,1,0,0,1,1,957.6,0
547,4627,776337,40,Life,Rabat,2208.57,5417.57,206,1,1,1,0,0,1481.27,0
548,7316,543833,36,Auto,Casablanca,15278.93,989.93,175,1,0,1,0,0,2904.78,1
549,2852,317726,63,Travel,Fes,6637.91,2782.53,126,3,1,2,0,1,17330.35,0
550,5910,974609,39,Auto,Fes,1240.46,2169.12,171,2,0,2,0,1,1890.6,0
551,5175,697190,30,Health,Marrakech,8227.86,6752.16,138,3,1,1,0,1,7281.24,0
552,6348,192172,38,Health,Agadir,18173.17,3575.87,10,2,1,3,0,1,7381.31,0
553,7190,770990,18,Health,Casablanca,2042.44,4756.41,134,1,1,3,1,1,1455.49,0
554,2256,644344,36,Life,Rabat,5300.19,7337.73,16,0,1,1,0,0,3752.54,0
555,4376,238454,50,Travel,Rabat,1043.69,3915.65,188,0,0,1,1,0,5736.5,0
556,6645,155739,21,Auto,Tangier,2514.69,4065.97,26,2,1,1,0,1,3716.15,0
557,4486,968117,59,Auto,Agadir,1022.08,12580.59,21,1,0,1,0,0,8663.55,0
558,4584,148639,20,Health,Rabat,13189.13,8447.26,100,2,0,1,0,0,8339.81,1
559,9053,553054,44,Travel,Fes,1632.5,12923.01,186,2,1,1,1,1,6073.65,0
560,4330,539257,69,Travel,Rabat,5054.55,7960.63,169,1,0,0,0,1,12303.89,0
561,3703,887424,58,Home,Fes,6388.77,13684.33,106,0,0,2,1,0,4896.6,0
562,9662,696682,52,Travel,Fes,124354.68,4193.76,30,2,0,3,0,0,5504.5,1
563,9120,429801,45,Travel,Casablanca,2167.04,9441.72,133,3,1,0,0,0,6520.12,0
564,8114,913592,23,Auto,Rabat,1173.12,7796.86,138,1,1,2,1,1,1638.76,0
565,2353,931588,23,Travel,Casablanca,2733.49,13821.02,95,1,0,1,0,0,8779.63,0
566,6063,282447,72,Travel,Agadir,1074.25,6567.95,139,1,1,1,0,0,2661.7,0
567,9549,448586,74,Auto,Fes,1660.77,12894.95,230,1,1,1,0,1,3971.77,0
568,8575,774932,61,Travel,Agadir,7135.88,8676.61,191,0,0,1,1,1,8491.47,0
569,1667,480069,40,Auto,Rabat,1331.38,10773.87,135,1,1,1,1,1,7683.19,0
570,5468,104136,50,Home,Agadir,5850.98,13359.95,187,3,1,2,1,1,1186.74,0
571,7819,161868,33,Life,Agadir,6098.13,14955.14,140,1,0,1,0,0,1197.62,0
572,4719,444407,41,Auto,Rabat,4020.85,11101.52,64,2,1,1,0,1,1815.08,0
573,3745,918599,22,Auto,Casablanca,6656.91,5060.57,123,2,0,1,0,1,6010.19,0
574,8483,210957,58,Travel,Casablanca,2093.76,4835.67,237,0,0,3,1,1,18152.57,0
575,1539,639767,59,Auto,Fes,269.54,4982.01,113,3,1,0,0,0,3036.18,0
576,5964,219392,30,Health,Fes,3200.67,1919.67,41,2,1,1,0,0,1916.91,0
577,5835,786736,64,Health,Rabat,3274.6,1277.18,188,0,1,2,1,0,1925.57,0
578,4775,760183,29,Home,Rabat,1911.82,8922.22,200,4,1,2,1,1,7609.5,0
579,7042,880516,22,Auto,Marrakech,6486.34,12253.53,28,3,1,3,0,0,14402.83,0
580,8102,301528,54,Travel,Marrakech,7458.93,1023.95,123,2,1,0,1,1,13599.03,0
581,8312,906017,48,Travel,Tangier,3873.02,8716.2,80,2,0,2,0,0,2502.56,0
582,6320,334847,45,Life,Fes,3355.53,5890.54,191,1,1,2,0,0,1077.7,0
583,7132,913051,45,Home,Agadir,12868.48,13441.04,3,0,1,2,1,1,5344.07,1
584,8891,961501,47,Travel,Tangier,821.55,2608.11,101,2,1,1,0,1,21629.94,0
585,3779,402039,35,Life,Tangier,2002.89,8669.76,32,2,1,0,1,0,7569.52,0
586,1924,365864,61,Travel,Casablanca,9871.26,14578.35,21,0,0,1,0,1,1264.44,0
